Date,AAPL,BA,BAC,CAT,CVX,GOOGL,GS,HD,HON,JNJ,JPM,MCD,META,MSFT,NKE,NVDA,PFE,QQQ,SPY,XOM
2019-12-23,68.3962631225586,335.5535583496094,30.1841983795166,130.5284881591797,90.35658264160156,66.9779281616211,197.60765075683594,188.34103393554688,145.21768188476562,122.32957458496094,115.16506958007812,,204.5745849609375,148.7952423095703,91.67233276367188,5.943626880645752,27.172752380371094,204.12533569335938,293.5525817871094,52.49150085449219
2019-12-24,68.4612808227539,331.03045654296875,30.22710418701172,129.6319580078125,90.36407470703125,66.67047119140625,198.31497192382812,189.59542846679688,145.118896484375,121.90350341796875,115.48405456542969,,203.52285766601562,148.76686096191406,91.76398468017578,5.938649654388428,27.152015686035156,204.23138427734375,293.5617370605469,52.28986740112305
2019-12-26,69.81959533691406,327.96868896484375,30.484567642211914,130.2823944091797,90.5593032836914,67.56507110595703,199.436279296875,189.72433471679688,145.5880584716797,121.82000732421875,116.7095718383789,,206.1720428466797,149.98626708984375,92.28629302978516,5.952836036682129,27.214216232299805,206.03350830078125,295.1244201660156,52.372005462646484
2019-12-27,69.79307556152344,328.1874084472656,30.33867073059082,130.3351593017578,90.33404541015625,67.17678833007812,198.96185302734375,188.99395751953125,145.2588348388672,121.75320434570312,116.79353332519531,,206.4796600341797,150.26040649414062,93.07435607910156,5.895096778869629,27.172752380371094,205.8600616455078,295.0513000488281,52.192771911621094
2019-12-30,70.20733642578125,324.4695129394531,30.16703224182129,129.66714477539062,89.99613952636719,66.43639373779297,198.22006225585938,186.7085418701172,145.2093963623047,121.37724304199219,116.36541748046875,,202.81838989257812,148.96534729003906,92.3687744140625,5.781857967376709,26.889413833618164,204.51084899902344,293.4245910644531,51.8865966796875
2019-12-31,70.7203140258789,323.83331298828125,30.22710418701172,129.8077850341797,90.49173736572266,66.4205322265625,198.33218383789062,187.62789916992188,145.6868133544922,121.8534164428711,117.01176452636719,,203.65185546875,149.06932067871094,92.83611297607422,5.856022834777832,27.07600212097168,204.89639282226562,294.1373596191406,52.110633850097656
2020-01-02,72.33386993408203,331.34857177734375,30.587553024291992,132.3128662109375,91.18257141113281,67.87303161621094,202.11891174316406,188.72764587402344,148.80633544921875,121.93694305419922,118.43034362792969,,208.14659118652344,151.82957458496094,93.65166473388672,5.970754623413086,27.048357009887695,208.3175811767578,296.8881530761719,52.947017669677734
2020-01-03,71.63064575195312,330.7919006347656,29.95246696472168,130.47581481933594,90.86717987060547,67.51795959472656,199.7554473876953,188.10040283203125,147.21780395507812,120.5251693725586,116.86747741699219,,207.04519653320312,149.93902587890625,93.39508056640625,5.875186443328857,26.90323829650879,206.4093780517578,294.6401062011719,52.521358489990234
2020-01-06,72.20142364501953,331.7660827636719,29.909549713134766,130.38792419433594,90.5593032836914,69.31758880615234,201.79978942871094,188.98541259765625,146.1066131591797,120.3748550415039,116.7745132446289,,210.94461059570312,150.3265380859375,93.31263732910156,5.899824619293213,26.868688583374023,207.73931884765625,295.7641296386719,52.924625396728516
2020-01-07,71.86185455322266,335.28515625,29.71215057373047,128.66513061523438,89.40291595458984,69.18370056152344,203.1281280517578,187.74819946289062,146.1889190673828,121.10994720458984,114.789306640625,,211.40103149414062,148.95591735839844,93.26677703857422,5.971252918243408,26.778839111328125,207.71043395996094,294.9324645996094,52.49150085449219
2020-01-08,73.0178451538086,329.41009521484375,30.012535095214844,129.8077850341797,88.38168334960938,69.67613220214844,205.08616638183594,190.5576934814453,146.31236267089844,121.0932388305664,115.68477630615234,,213.54421997070312,151.32855224609375,93.0560302734375,5.982452392578125,26.99308204650879,209.2716064453125,296.50439453125,51.69990158081055
2020-01-09,74.56879425048828,334.3507080078125,30.064027786254883,129.48251342773438,88.239013671875,70.40757751464844,209.26101684570312,193.47894287109375,147.39060974121094,121.45245361328125,116.10714721679688,,216.60023498535156,153.2191162109375,92.99191284179688,6.048154830932617,26.875595092773438,211.0448760986328,298.5148010253906,52.09568786621094
2020-01-10,74.73736572265625,327.96868896484375,29.815143585205078,128.44534301757812,87.43555450439453,70.86231994628906,208.83836364746094,192.64549255371094,147.06964111328125,121.17680358886719,114.94983673095703,,216.36212158203125,152.5101776123047,92.46039581298828,6.080507755279541,27.290237426757812,210.5052032470703,297.6557922363281,51.632686614990234
2020-01-13,76.3341064453125,328.26690673828125,30.08979034423828,129.0518798828125,87.60074615478516,71.41129302978516,211.5123748779297,191.88937377929688,149.20140075683594,121.71143341064453,115.90441131591797,,220.18214416503906,154.34397888183594,93.61502838134766,6.271147727966309,27.234956741333008,212.93373107910156,299.70294189453125,52.12558364868164
2020-01-14,75.30332946777344,330.3843078613281,30.31291961669922,128.9287872314453,87.33042907714844,70.94316101074219,211.90054321289062,191.43405151367188,148.52647399902344,122.39644622802734,117.25611114501953,,217.35430908203125,153.2569122314453,94.31145477294922,6.154175758361816,27.69105339050293,212.09536743164062,299.2460021972656,51.677490234375
2020-01-15,74.98059844970703,327.8493957519531,29.755067825317383,127.95314025878906,87.2027587890625,71.37012481689453,211.5123748779297,192.9634246826172,148.75692749023438,122.80572509765625,115.49893188476562,,219.4280242919922,154.24942016601562,94.19231414794922,6.111616611480713,28.105701446533203,212.1820526123047,299.9222412109375,51.59534454345703
2020-01-16,75.91986083984375,330.036376953125,29.797983169555664,129.97479248046875,87.77344512939453,71.91363525390625,215.40260314941406,196.59771728515625,150.01625061035156,123.79979705810547,115.9466552734375,,220.043212890625,157.07582092285156,94.72380828857422,6.195239543914795,28.064226150512695,214.21551513671875,302.4170837402344,51.39372253417969
2020-01-17,76.76036071777344,322.2328186035156,29.78939437866211,130.80682373046875,86.78978729248047,73.36959838867188,215.1782989501953,199.2526397705078,150.8146514892578,124.61012268066406,116.74919891357422,,220.41033935546875,157.95489501953125,95.78678131103516,6.203949451446533,27.995128631591797,215.27561950683594,303.3584289550781,51.199554443359375
2020-01-21,76.24015808105469,311.5165710449219,29.4031925201416,129.0985107421875,85.08521270751953,73.50499725341797,211.93504333496094,200.1461181640625,148.9215850830078,124.69363403320312,115.6003189086914,,219.71578979492188,157.38772583007812,95.83260345458984,6.1706013679504395,27.877649307250977,215.17921447753906,302.7643737792969,50.46770477294922
2020-01-22,76.51231384277344,307.17242431640625,29.4890193939209,126.2483139038086,84.77733612060547,73.58531951904297,213.09950256347656,200.10317993164062,148.19728088378906,123.84153747558594,115.46514892578125,,219.59674072265625,156.6315460205078,95.75010681152344,6.224607467651367,27.773977279663086,215.7478790283203,302.8008728027344,50.17646408081055
2020-01-23,76.88078308105469,315.9104309082031,29.283037185668945,126.35455322265625,84.92752075195312,73.62598419189453,211.83152770996094,200.74755859375,147.8104248046875,124.07545471191406,115.34687042236328,,218.0488739013672,157.59573364257812,94.40306854248047,6.293046951293945,28.13334083557129,216.44174194335938,303.1481018066406,49.8628044128418
2020-01-24,76.65923309326172,321.1393127441406,28.785263061523438,124.25677490234375,83.98887634277344,72.70757293701172,208.6744842529297,199.3299102783203,145.79383850097656,123.90007019042969,112.48304748535156,,216.2430419921875,156.00767517089844,93.49589538574219,6.233814716339111,27.51828956604004,214.6202392578125,300.45220947265625,49.526771545410156
